,text
13548, 了解。頼まれたっ！
13549, 帰省なう（今日帰ります）
13559, 今日もどったんばったん輸送事故！
13677," （いら）ないです

相棒はこいつ（おサイフケータイ）がいれば十分だ https://t.co/3olfgJooqn"
13712, 事前に入金しておけば限度額関係なく使えるし、カード利用代金は入金分を考慮して請求が上がるから実質プリペイドカードみたいにして使える。でもデビッドカードみたいに返金は即時反映だし、プリペイドと違って盗難保証もしっかり効くから安心。なお年会費
13737, あーそうなんかぁ…
13740," あーやっぱり店員のミスですわ。

打ち直しの仕方も知らない模様でめっちゃ手間取ってる"
13741, 何言ってんの（真顔ー
13809, 地元の弘前や新青森、青森では二枚まとめて入れてくださいの掲示が帰省シーズンとかにPOPでうるさいくらいに掲示されるので、前精算前乗車後ろ降車と同じく東京近郊のみの東京ローカルスタンダードなのでは
13836, 自動引き落としはリクルートプラスだし、普段の支払いはアメックスだし、イオンではめんどくさくてイオンカードだし、コンビニではdカード使うし、東京ではSuicaのオートチャージにみずほSuica使ってるのでそんな感じです
13837,　9枚所持、楽天で10枚目 https://t.co/CfgDs6VMvu
13839, まぁ世の中イオンカードだけでも24枚持ってる大学生もいるし多少はね？（話の通じない害児）
13845, お前（も）だったのか
13868,だから滞在時間の短いホテルへかける金は短くしたい、という思考になる。
13890, ｱｯ（そういえばそうだった）
13904, まぁ実際周りにやってる人いないと始めづらいですよね…
13906, 悲しい
13907, フルマラソン走れない、4kmでダウンする人間、実は長距離そこまで乗ってなくてまともにトレーニングしてない人間なのにクロスバイクで初っ端から初めて100km走破できたし、フルマラソン経験者なら割とまじで100kmどころか200kmも余裕かと
13909, フルマラソン走れる体力あれば200kmすら余裕よ
13910, イベントによってはいるで（ニッコリ）
14033, 本拠地まで行く金がぁw
14053, 本当に鹿さん運がいいよ（悪い）
14054, ｻﾞﾝﾈﾝﾃﾞｼﾀ!
14061,"　Amazonキャンセルして買い直しワンチャン！
 https://t.co/nJKzbYtUom"
14070, とりあえず今日は函館のポイント交換機設置予定の場所へ行きますよ！コレクション用の記名式nimoca作るために！
14087, うーんわからない
14090, 別のブラウザで開くとうまく行くかもです。自分は内部ブラウザでうまく行かなくてChromeで開き直したらうまく行きました
14099, ママチャリでドーゾ
14100," 無責任に言ってしまった気負いが…

6kmはママチャリ理論は
・起伏が無い平地であること
・そこそこの体力と持久力があること
・汗をめっちゃかいても問題がないこと

が前提なので、この前提に見合わないのであれば素直にクロスバイクか電チャリを勧めます"
14101, 移動手段として使いたいのであればクロスバイクの方がいいですよ。予算高くしておけば運動にも使えるし
14103,   え、ママチャリで済むレベルでは
14104,   去年から乗ってるマンです✌ https://t.co/kJe7NqcAcx
14105,  イカスカードの時からネーミングセンスが迷子でしたし多少はね？
14107,"  ですよー
https://t.co/a8pLYPXQtx　【PDF注意】"
14111, 乗り継ぎ割引も効かないし、バスカード利用時相当額のポイントも付かないし函館である程度バス乗るなら素直にnimoca使ったほうがええよ
14125, 乗り継ぎ割引が函館バス、市電で旧来からなされていた割引額と同等に維持するために九州地区よりも乗り継ぎ割引金額が高くなってます。また、これに関しては後ほど調べてわかりましたが、ポイントも西鉄より還元率が少し高くなっているようです
14131," ICASnimocaについては私のブログで考察戸問い合わせ結果を記述してます

https://t.co/wfdh7RdriQ"
14181, （そんな点数になるまでゲームでき）ないです
14187, え、前のディスプレイHDMI非対応だったんですかwなら不可抗力ですな。ガハハ！
14190, おめでとうございます😁
14231, なるほど
14232, あと、店回って中古の液晶買うのもありだと思います
14235, 仕様表の視野角的には良さそうなのでそれ信じて買うしかない気がします。安いし（←大事）
14236, 応答速度も重視するならさっきの一択じゃないですかねぇ（20インチ前後って小さすぎてあまり出回ってないので）
14374, 届きました👏 https://t.co/HZHUiaFQS6
14388," まあ年会費も高いし自動付帯扱いでもおかしくないんじゃね？
少なくともマリオット、SPG系はゴールド会員扱いなるしペイヤン氏には向いてるのでは"
14405, 了解！
14411, ファッ！？送料かかるから別にいいのに
14457, 南千住とか三ノ輪周辺のホテルはドヤ街なので鍵が閉まるホテルでもめっちゃ安いですよ
14559, https://t.co/FLeBmOBooc
14574,  起きてた
14589, auとドコモ
14595, もしかして→庭と茸で仕様が違う説
14598, モバイルSuica起動できるよ。ネットにさえ繋がってて、ドコモのSIM（含む中解約済、MVNO）さえ刺してれば動く
14650, PS storeのダウンロードコードから入手みたいなのがメニューの中にあるはずなのでそこから
14658, みずほ銀行、北洋銀行
14701, ああ、そういえばそうか
14710, なるほどなぁ
14712, ものによっては交換とかも考えてもええよ
14713,  わいが頼んで買ってもらったやつ
14716, 問題ないです
14749, 今週土曜日に中学校以来ぶりのスキーに行くもので、当時使われてた弟のスキー板で滑る為、ビンディング調整が必要だったのですが、近くのスポーツ店まで徒歩でスキー担ぐのは主に見た目がよろしく無いですし重いので、お借りしました。まぁ運転したくない天気でした（吹雪）
14762, 流行りに乗ってジャパリパークのサーバルちゃんで
14774, おま、それやったら毎日残業バーリィだぜ？
14776, ないです
14887, 駅前の花善って店のとりめしが有名で美味しいですよ！昼飯にちょうどよいかと
14986, 面積が小さく取扱品目が絞られてるのが玉に瑕ですかねぇ…でもイオンのテナントとしては最高レベルの決済対応なので便利ですね
14988, いえいえ、こちらこそ、ふぁぼを確認したので同志だと思いフォローしておりました！よろしくお願いします
14994, 実際には、海沿いは京急、内陸は東急や小田急って感じだからまぁそんな感じ
14998, 早割のana便jal便で函館から羽田へフライハイしてーの、羽田空港からの京急で優勝
15020, ちなみに最近テナントとしてオープンしたキャンドゥはクレもWAONも対応のようです、結局ダイエー老害みたいなテナントだけって感じですね。使えなくしてるのは
15063, そうなんですよ…HPの更新がガバガバですし、WAONポイントカードの取扱はどうだから分かりませんが、機械は置いてるのに和音もクレカも使えない店があって本当にわかりにくいのでなんとかしてほしいとこです。おまけにボロすぎて25年前にできた店とは思えない…
15088, そんなもの必要ねぇんだよ！！！
15499, まぁほんとうはそうなんですがね…
15723,  了解です！
15724,  では新横浜に集合ということでよろしいですか？
15735,"  んじゃ新横浜にしますか！

あと、ドコモラウンジが閉鎖前に行きたい"
15741,  先にその横アリ見学してからの池袋、秋葉原、市川がよさげ
15742, それなんですよね…池袋でサンクリがあるので興味あったり、秋葉原でも先程の自作マルスが出る秋これがあったりで店周りもしたいですがそれ以上に回りたいとこが出てる感が
15752, 酷い人柱だったんですね…
16106, それ、ankerサポートに連絡すれば交換してくれますよ
16360, ヤメロぉ！
16374, りょ
16385, あれ、今日何時に帰るんだっけ
16667,  無知を装うの難しい…
17038," 確かに考えてみればかっこいい…

実際対コメリ決戦用企業連合って感じですからね。ホーマック、カーマ、ダイキがDCM組織後傘下に入り、サンワドーも便乗って感じです。なので今のホーマックは「ホーマック」ではなく「DCMホーマック」と店内アナウンスやCMが入ります"
17256, 言語の基礎覚えたいならCとかJavaの参考書見ながらバリバリやるのがいいけど、ソフトやアプリ作りたいなら実際にソースコードコピペしたのを弄りながらやった方がソースコードの扱いとか開発自体には慣れると思うよ
17365, ただ、キラリスに関しては子供向けの遊戯施設が少ない函館に於いては、子供を春夏秋冬問わず遊ばせられる施設として一定の需要があるようです。しかし、商業フロアは2階部分は待てども待てどもテナントが入らない…
17369," 非常に賑わってますよ。珍しく平日もそこそこ人いますし、土日なんかは人でごった返すレベルらしいです。高速道路へのバイパスに隣接してるので遠方からのアクセスも抜群。道内の函館以外のナンバーも多く見受けられます
駅前のキラリス函館とは大違いの繁盛"
17615, あと、もしかしたらIoTモジュール側でA-GPS使えたりしないかなーとか。A-GPSくらいの精度があれば大まかな場所程度なら把握出来るし。
17629, 距離だけ分かればいいやーと思ってたので…まぁ、欲しくなったら別途何とかして追加します
17630," なるほどぉ。
ちなみにこれはさくらのIoTモジュールと繋いで、下宿下宿カーシェアリングシステムを作ろうかなと思っております"
17740, すでに売ったまたは処分済みです
17787, 実際可愛い
17914, そもそも低温環境ですぐ電源落ちるような安くそバッテリーを積むアップルは†悔い改めて†
18162, それよ
18348, っグーグルフォト
18444, 許して
18510, 1500円分の商品券消化のための来店なので結構贅沢できる
18512, せやな（そもそもないのが一番なのだが）
18579, あーなるほど
18580, 下宿の食器おき最下段に鍋敷きあるで
18874,　AWAってアプリでそれっぽいプレイリスト探すといいぞ。確か一日につき1時間まで聞くのタダだし
19264," （英検3級から面接）ありますねぇ！

（3級までしか持ってないからわからんけど、少なくとも3級の面接はカード見てその絵の英単語答えるだけみたいな感じだった。準二級だともう少し話さなきゃいかんのかな）"
19673," まぁフードコートだけはOFS追い出してロッテリア系になりすごくきれいになりましたが、あとはセルフお惣菜量り売り機入れましたーとか花屋さんを仮設コーナーから常設化しましたーくらいですかね。
それこそキャンドゥ導入もひとつとはいえそれくらいしか改装してないです"
19674, 札幌圏のダイエーリフレッシュに躍起になってて、室蘭イオンの建替えが延期されてる状況、イオン単体店舗でありながら2万平方メートル規模の平屋店舗を誇るイオン上磯も本格的なリフレッシュは先送りでちょびちょびどうでもいいところを7桁行かないくらいでやってる程度。
19675," だってこんな記事見てたらそうとしか思えないですよ

https://t.co/OELs9j8yo9

これ、元ダイエーですよ。イオンモールまで間に入って。他にもイオン北海道のニュースリリース漁れば札幌圏の元ダイエー店舗の改装とかリフレッシュばっかりですよ"
19676, 函館は人口の割に大型の商業施設がめっちゃ少ないので、その大型商業施設の中で百貨店を除くとドン・キホーテ（旧長崎屋）かここのイオンくらいしかないので、多分黙ってても売上がそこそこに出る店舗なんだと思います。そこで札幌方面のダイエー活性化を優先してるのではと
26579, オイクラァHangout見てんのかあ（本日自転車部の打ち上げですが確認してますか）
35936, むしろ量少なくてガス欠しかけた https://t.co/2xGL1nBSXw
36045, 無事なんとかなったので、中間発表頑張ります…
36049, ンヒィ
36173,  もうバス来るのでタイムアップで
51101, ブルーレイでおくろうか？（足たしか全話録画できてたはず）
51104," あ、いまみつけたんだけど、こっちのもいいかも。
https://t.co/ubTFCttDZB

エネオスだと年一回使うと無料だけどレッカー15kmまで。
こっちのカードだと年10万(月8200円くらい)使わないと無料にならないかわりに50kmまでオッケ"
51106, ネットからでも申し込めるけど、もしエネオスでバイトしてるしりあいとかいたら、そこでつくってあげると多分バイトのこがよろこぶ
51589, おめでとうございます
52053, 知らんがな
15182," 
・出来れば更にインターン旅行のまとめをブログと顔本へ
・ラウンジレビュー記事"
15564, なるほどね。もしタイミング的に会えそうなら後で会おう！
15565, 会うか！
15566, いったい今どこにいるんだ…まさか東京？
15580, よし泳ぐわ
15586, ということは北千住まで来る？
15588, ちな今ぽきた💫
15605, アニメの選択は、コラボ等の専用プランが用意された時用のアニメ等へも切り替え出来ちゃうようになってしまうので、フロントからしか変更出来ないオペレーションとなっております
15606, あ、解説出来てませんでしたが、グレーアウトしてる機能は基本初期設定でクライアント側に設定変更を許可しない設定にしております。例えば、バンパー設定も事前に申し出があったり、小さなお子様がいらっしゃる場合のみ設定許可をするよう変更してます
15611,  あれま…
15613,  ファッ！？東西線が少し遅延気味に着いたためか！？
15804, おいなんか変なとこにもリプ飛ばしてるぞ
15808, 今日は十分休んだ(•ω&lt;)
15818, とっても美味しかったです。あの情報を仕入れたタイミングが神でした
15829, なるほどなぁ(東京いる間は無心になるからアレ!
15853, 毎回闇だなぁって思うわぁ
15928, 美味えって言いながらパクパク食ってる
16038, いやぁぼっちバーは私にはまだ…
16158,  これでも人は少ない方ぞ( ◠‿◠ )
16229, https://t.co/OIO5b6UtMk
16402, ポイントサービスとか乗り継ぎ割引がnimoca独自サービスだから函館在住民はnimoca使ってた方がいいで
16440, 仕方ないね
16441," アマチュア無線に住所表記無いのは知りませんでした。
確かにそれだと補足書類必要になりますね"
16442, アマチュア無線って住所表記ないんですね…それは仕方ないですね
16449, ｳｨｯｽ
16471, 一応交通費と2泊分の宿泊費(定額)が出るので、まぁ、旅行も兼ねて行く感じです
16482, 就活したかったんですがねぇ…インターンだけ参加して帰ります
16546, なるほどなぁ
16550, css系のプラグインで表示するのあったはず。
16557,  よし立川行こう
16563, もしかして→営業日外出金手数料
16564,  せやのぉ。
16565,  27日なら…
16581, 忙しいのね。仕方ないね。
16588, 東京来るって魔剤！？(その日東京なう)
16621, IC圏はバスでの現金取扱に慣れてないんですよねやっぱり…
16632, https://t.co/wPPfsrYb53
16642, 社長さんのツイート見た限りではマジレスのように見えました…あまりツイッターというかSNSの特徴を掴みきれてない感じありました
16708, それが正しい
16709, フルHDで遅延を感じないレベルに普通にぬるぬる動くレベルの映像で会話出来るよ。c620とc920は同じフルHDでもレンズの質が違うせいで主に色味が変わってくる
16710," c620だっけ？と全然画質変わるで。

普通のガチもんのビデオカメラで撮ったのと変わらないレベルの綺麗さ"
16711, 知ってる(スカイプやる為に祖父が買ってくれた顔)
16712, c920はいいぞ
17025," 今回使ったのはそのjt-c17のR/W無し版みたいですね(何故かR/Wと書いてたけど、R/Wらしきものは見当たらないし利用可能ブランド一覧に載ってなかった)

前乗った時に使ったのはビックボーイグループで使われるのと同じcatです(伝われ)"
17069, サンワドーとホーマック、県外ではカーマとダイキ他のホームセンター連合ですね。確かホーマックが一応規模は一番大きい
17081, ピンポン
17128, 学生なのにグリーンでも持てただけ奇跡なんだよなぁ
17129, まあいいんじゃないですかね(知らん顔
17131, 時代の流れですかねぇ
17132, うわぁ…ソフバン共用基地局からも外され始めてるんですね…悲しきかな
17134, そんな感じのようですね…HPからもPHSは原則廃止して行く、みたいな雰囲気を感じます
17137, やはりテンキーが欲しいですねw
17138, ほーまじですか…割と気になってしまった…
17139, SFC修行出来る金と時間も無ければ、SFCを生かせるような場所への旅行もしてないですら
17141, でも、電話帳登録の相手にしか通話できないんですよね…
17166, 部屋に来て、どうぞ
17167, カップ麺なら提供出来るで
17168, いつから寝てると錯覚していた(実はわいもコメ欲しいところで在庫ないのよねぇ)
17270, りょ
17272, 今漫画コーナー辺りで何処にいるか探してた
17289, naverじゃなくてneverって打ってませんか？
17398, 「○○が販売し、Amazonが発送します」って書いてた商品ならAmazonが送料も持ってくれるよ！Amazonは消費者に優しいフレンズだからね！すごーい！
17403, アマゾンならこれ不良品だオラァ！って着払いで送れば全額帰ってくるし送料もかからんで
17447, 本番は3話以降からやで
17632, これ使ったことあるんですか！？
17773, ごちうさも冴えかのもカオスシリーズも全部欲しい…欲しくない？
18077, 謎のパンチングマシンかどうかは分からないけどパンチングマシンはあるし、イニDの旧体と思わしき筐体ならあるよ
18078, 射的ゲーも格ゲーも豊富よ
18079, ラウワンそのものもスポッチャも函館で初めて体感したのでその感想から行くととても充実してるってなる
18081, 114514
18094, ほほぉ。確かにアクセスとアクセス費用が良さそう。
18140, これが見にくすぎて、メトロ乗った後にこれ通ると「あっ」と後ろに戻り気味になるので非常に使いにくいのです
18141, JRは基本的に手前のLCDにしか表示されないんですよ…(定期は知りませんが)
18143, 出るけど画面手前じゃ無いです？
18150, そうしよう
18151, もう一人の方は全く決心がついて無いはずなのでどう対応すればいいか
18171," 自分もそれが一番いいと思います。
金沢は地上は土地無いし、勾配も激しいですし"
18176, https://t.co/s1nLnM9cVp
18196, もう一年遊べるドン(白目
18324, あーメダルゲーは確かに力入れてるな…B2Bにシフト、B2Cはソシャゲって感じか…嫌でもわからん
18327, やはり今の社長どこかおかしいんだよな…
18336, はへぇ…飛行機自体あまり乗らないから知らんかったわ
18337, なるほど
18455, スピード商会に行ったのか…俺以外のやつと
18545, やっぱ南千住が一番やな(泊3000円で個室、トイレシャワー共同)
18547, 東京ホテル高くなったなぁ…
18553, 6000円払えば東横インに泊まれたのでは…
18657, 譲ろうかこれ https://t.co/vcKVFr5z68
19039," わかるぅ

この人の薄い本が欲しい(健全なヤギ漫画まとめ的な意味も含む)"
19301, バス停が1つズレてデータが送られてるんかな…
19307, (( ◠‿◠ )≡( ◠‿◠ )) 逃げられるかなる
19308, 川崎行くから飯楽しみにしてるぞ( ◠‿◠ )
19309, 普通逆だと思うんですけど(反論
19619, それは一理ある
19696," そのせいで正直WAON以外の決済するのが怖いです…

イオンクオリティというかダイエークオリティなんですよねぇ…"
19703, 明日もう一回電話する所存
19707, 二枚載せ失敗してるので再掲 https://t.co/u6X2Qt5ajH
19708, はいどうぞ！確信犯です https://t.co/0rMkFszXjW
19713, 強すぎる
19714," あー^いっすねぇ〜

でもまだカードラウンジも入ったことないので帰函が重なった時にでもそのうち良ければ"
19794," 理由は簡単
・学生風情がこんなにカード持っておきながら欲張ってキャッシング枠付けて申し込んだ(海外で使うかなーと。これ付けると審査難度めっちゃ上がる)
・買い物枠を既に持ってるJCBの倍くらいの枠を選択した

要するに欲張って申し込んだからですな"
19798, そんなことないゾォ https://t.co/QXfvYL4G3z
19806,  通販とか店でそのブランドしかしながら扱ってない店で対応出来る、とか？(当人もコレクション目的と化しててもはや利点を把握していない)
19807," 日本よりも少なさそうですね(JCBのおかげかな)

まぁどちらにせよステータスカードって感じですね

※送信できてなかったのに気付きませんでした"
19882, それは考慮しなければならんなw
19928," 日本よりも少なさそうですね(JCBのおかげかな)

まぁどちらにせよステータスカードって感じですね"
19929," まぁやはり海外旅行とかには向いてますよねぇ…

しかしながら、本当に役に立つ機会はあと1年伸びそうですが…()"
19931," なるほど…当分は原則少額決済で信用高めていくしがない感じですね…
なんかJCBみたい"
19946," 結局そんな感じで使うカードってことでいいんですかね…

これだと立替払いにはあまり向かない感じなのかな"
19969," ああー！そういうことだったんですね。

なるほどぉ！"
19977," 函館空港でバス待ちしてた時に声掛けられて、まさか作れると思ってなかったけど、社員さんが気に入ってくれて、社員推薦の流れになって、本当に届いた。

パンピーの学生は作れないですよー(☝ ՞ਊ ՞)☝"
19980, マ！
20002, 14:00
20105," ほほぉ。
それよりクイックペイちゃっかり対応だったんですね。

ちなみに自分の申し込んだカードではもう既にICチップ搭載(コンタクトレスも内蔵)のカードで来るらしいのでネットからでもPIN設定できるみたいです"
20118, 雨社員からお聞きしてました！ありがとうございます
20125, ありがと
20252, 普段はそうなんだけどな、今回はちっと連れの日程に合わせての調整と、早急な見積もりが必要だったからしゃーねえんだわ
20303, 草
20309, ちな次のバス停どこ
20310, え、まだ着いてないん？
20318, https://t.co/jeRSh5DrRa
20330, https://t.co/ERVwqKmNaD
20373, ちょうど亀田支所まで来てるんだが家近かったりするのであれば今から行ってもええよん
20377, https://t.co/BFzHfbmytz
20379, イェア
20406, 実際押し込まれすぎて後ろの人のちん○が布越しではあるか明らかにそれと分かるレベルで触れてたので…東京怖いっす。
20456," ｱｰその手があったかー！

立川に行くついで(メトロパスを使うための乗り換えついで)の下車だったので晩飯以外に頭が回らなかった…"
20553, いいゾーーこれ
20558, ほほぉ
20560, あーカードで切っちゃったので実験できてないですー
20563, ジーユーで物色してますん
20566, そうです！ビックロに向かうとこです！
20567, こちらはあと東口のジーユーで明日用の買い物をすればdoneなのですが、良ければご一緒します？
20572, こちらも用事があるのでそれが終わってからでよければw
20574, どこかであって飯でもまた行きます？ww
20608, ほんそれ
20622, なん…だと…！それ気になってた情報だ！それ有効に使おう！
20628, 今回24時間券使ってみてますが、夜行バスで朝早くに到着して早速使ってるので翌日早起きしないと使えないというジレンマ的なアレ
20651, 👍🏻
20660," 明日の朝までです。

自由に行動出来るのは今から明日午前中までですが…"
20730," フェリーは天候悪い時は普通に揺れますよー

今日のは今まで経験した中で5段階中3くらいかな。もっとひどい時もあったのでまだマシかと"
20742, 案外元取れそうに見えて元が取れないのが首都圏で発行される一日券なので、よく考えねばならない…
20743," こちらは吹雪いておらずです。でも船はめちゃくちゃ揺れててきつかった…

やはり今年は雪少ないです… https://t.co/jZgZEdKGGB"
20764, なるほどぉ！
20820, 飯の画像を検知したら自動で飯テロし返すbotを必要とされている
20821, https://t.co/MpdA5dY70D
20823, https://t.co/6K5nVGYf69
20992, 今イク
21069, 昔からあったけど、ここまで安定してて、ライブラリもあって、プログラマブルに動くのに軽いってのは今までにありそうでなかったかも
21159, 今までのはアイコンデコったーの某無職の人サングラスだったので
21223, どこで払ってもWAONの4倍のポイントが貯まってPontaが貯まるカードがあるので
21256, ATMのUIは全銀行の中で最も遅れている全国展開の銀行…
21272, 買います！
21275," ブレ取りしてもらってるのであれば、4万ならいいなぁ…欲しいです

お財布と相談してます"
21279, そうそうもう一つ、11速シマノのカセットはハマりますか？
21280," ううむ…
ブレとかはありますか？
ブレがない感じであれば…"
21281, 物によっては欲しさあります
21333, ラーメン
21399, えぇ(困惑)
21402, もう少し上手くやれなかったのか()
21405, しゃーない。(でも入社数ヶ月の人だけでその場所を回すのは勘弁して欲しさはある)
21406, ええんやで
21412, あと、個人的なお願いなんだが、ツイッターは自慰みたいなものなので、出来ればLINEで送ってもらった方がありがたい
21413, 了解
21416, あー、了解。昔の癖が出てたみたいだ、治します
21449," サンデーはイオンのグループのなかでもかなり特殊な感じですからねぇ…
地場の財閥系の会社から資本外れてイオン傘下になったものの、かなりイオンよりなイオン直系では無いイオングループの独立系会社ですから"
21451, WAON導入された際にイオンと共通のPOSに切り替わってた覚えがあるんですが、なんとなく違和感があったのは、NECの釣銭機だからだったんですよね(先日じつは確認してた
21453,  実はそうなんですよ(地元弘前のサンデーも同じくで全店共通でNECの釣銭機)
21591, ぽいね
21598, 他の言語でも同様に醜いコードとか、ここは個人的に見難いから改行入れてくれと書き直すて間も無くインデントの位置だけで把握できるPythonは良さを感じます
21599, HTMLの余計なタグ重なりまくりの機械生成クソ難解コードを見たらPythonはいいぞってなってしまいます
21601, Pythonはいいぞ。誰でも見やすい美しいコードになるぞ
21624, https://t.co/sjHiXAzW3d
21635, 徒歩30分ちょっとで行ける僕に死角はなかった。なお現在
21651, わ か る
21675," 性能的には後者の方がコストパフォーマンスは良いかと。性能的には新型が低電圧版(消費電力抑えてる版)なので、クロックも落ちてる上に、世代も1世代しか違わないのであれば、中古の方が性能いい場合も。
僕なら中古のを選びます"
21763, そうだよ
21834," んなわけねぇじゃん()
地元の店っす。ラーメン屋のサイドメニュー"
21873, いや、買わないです(Androidに切り替え予定)
21875, 同じ電車乗るから到着は同じやで
21896, そもそも地元青森です
21914," 繁忙期でなければ大抵乗れる。心配なら津軽海峡フェリーならネットから、青函フェリーなら電話で予約取っておくと安心。

学生証だけで学割適用だから"
21945, https://t.co/BDKNRmQvf4
21953, あっハイ
21956, 会いますねぇ！(こちらも16時台に乗り換える予定)
21957," 草
ちな乗り換え先の電車は15時台？16時台？"
21959," 
https://t.co/ypzJD3lbYP"
22026,  流石に1000円は下回らないとビジネスとしてやってけないと思うので、その通りだともいます。それでもカード原価は500円程度するんじゃないかと…
22048,  前個人的に調べたらEMVチップ搭載ってだけで個人でカード買うと1000円余裕で超えてた覚えあるんですが、いくら大量購入・取引とは言えどもう少しコスト掛かってるのでは…
22075, ノートPCのACアダプタです。前使ってたPC用のやつなので、その辺に投げてたら気づいたら勝手にカゴの中に入り込んでたようです
22104, wordpress立てるのはワンクリックでしたがお値段がhttps://t.co/XQfmUCXKHfのが半額近くやすかったのでなるほどと言った感じです
22105, https://t.co/XQfmUCXKHfで年額払うよりvps借りてwordpress環境作った方が楽チンかつ幸せな気がします
22141,  グ○○とかでもよくあったあたりの番号を選べばオペレータに繋がるやーつw
22142,  オペレータに繋がる電話番号ないのは年会費無料あるあるって感じだけど楽天はよりやばそう
22143,  JCBのOSなんてもろJCBプロパーな奴やで。俺持ってるリクルートカードプラスも発行はJCBだし
22146,  やっぱりJCBが最強
22147, 欲しいけど楽天カード評判悪いからなぁ…
22148, まぁせやな！
22191, そうだよ(便乗)
22192, でもこれさっき90発オーバー抜いてた人もいたから少ない方だよ
22246,  バス出てないん？
22247,"  
https://t.co/JOZ10meOQH https://t.co/izCnL2BVHi"
22248,  ちなみにわい東京で夜中にタクシー借りた時7km走って3000円でした
22276, 今日は新千歳で飛行機は飛べるようになったみたいだけど代わりに陸上交通機関(含むJR)が麻痺ってるので変わらない感じ
22326, GLAYが愛した店として割と有名だと思ってたんだが…函館名物ぞ？
22327, 函館のラッキーピエロはいいぞ！
22347, なんとこれで540円+税と言うからやめられない
22431, タブレットの方が遊べる範囲が広いからコスパは抜群
22436, 解決策:もう一台Androidタブレットを買う
22443,"  ではここで北洋JCBデビッドをご覧ください
https://t.co/E6GQlhPmZM https://t.co/3Y1mzSbt2H"
22488," Macbookproなら5年以内発売のものならどれでもありかと。

一番安い整備品とか中古なら射程範囲内かと"
22492," なるほどぉ。
格安ゴールドですね。この年会費でラウンジ特典はすごいけど、やはり裏があった感じみたいですね。

それでも顧客のステータスというか利用状況を垣間見ない勧誘はマーケティング下手が過ぎる感がやはりありましたね"
22493, 個人的にものすごく会社がどこか気になりますが、すごい会社もありますねぇ
22496," やはり現在はゴールドカードホルダーのレア性が薄れすぎて一般カードと変わらないマーケティングしてるんですかね…
思えばsmcもゴールドカードですら全リボを申し込み時に勧めてきますし…"
22553," 結局ちゃんと後から自分で返済していかないとダメ。
ATMなり、余裕がある時の増額返済をしないとダメ。
月々の支払い額固定したまま払い続けるといつまでも終わらない。"
23019, 不夜城と呼ばれる夜中も研究に没頭する学生が多いせいでブラック研究室のように呼ばれているところのホワイトボードで、最初はそれをネタにしたホワイトボード絵を描いていたんですが、最近はリクエストを受け付けるようになりいろんな絵が週替わりで見られます！
23022, これ、本学の研究室前のホワイトボードなんですよねぇ
23046, えぇ
23048, 誰が上手いことを言えと
23087," なるほどなぁw

まぁだって函館に映画館なかったら海渡るか札幌行くかしかなくなるから仕方ないw"
23095, それはある
23096, 市内のスクリーン数が4つしかない函館ですらやるというのに…
23097, それな
23141, ウィッス
23148, 改札前まで来てもらえれば遠回り乗車でワンチャン
23149, 確か1つ割引後で300円くらい
23217, 完全に北海道の距離感覚で諸々麻痺してましたわ…素直にそのまま2人で終電を狙うべきでしたwww心配しないでください。なんとかなりますから！
23222," 我ながら無理し過ぎたww

私の責任ですゆえww"
23288,  カードオッケーなサイゼあるんですか！割と行きたい(地元も現住所にもサイゼがない為)
23309, 会 い ま し た https://t.co/Y7ENKzOGhc
23311,  現在メロブ前にいるのでまさかの？？w
23358, では詳しくはDMで
23361," 日曜日ならちょうど予定も空いてますし、川崎程度なら出てこれますよ！

しばらくゆうても来週火曜午前までなのでそこまで長居はしないのでせっかくですしどうです？"
23363," インターンの為にしばらく東京に居ますw
良ければ夕方以降であればオフ会がてら夕食にでも…なんて"
23406, 今乗ってるわ
23475, 了解
23478, とこほでなにしたの？いづれにしろ明日の昼休みは顔出すつもりだったけど
23480, 昼なら空いてるよー
23482, 1-5限の全コマポン
23511," なんだびっくりしましたw

でも、catが別途あるならR/W機能だけ用にPasoriを使う決済端末とか出ても良いような気がするんですよねぇ"
23568, はい。
23569, 大丈夫？(自分の持ってる)空いてるHDD使う？
23591, ぉ
23598, 俺の持ってる既存のこの2つのモバイルルータ+1000円と物々交換なら割としたい
23599, https://t.co/dYmIx06JJs
23607, 実は僕もすでにモバイルルータがau用とドコモ用の2つ持ってるので必要性はないです
23742," いつになったらバグ治るんだろうと待っても待っても更新来ないし、マイクソソフトマジクソと思わざるを得ない。

officeをパッケージで買うなら正直悩むところではある。サブクリプション版ならバージョン選べたはずだからいいのだけども…"
23746," グループワークすることがないなら絶対2013使うのを全力でお勧めする

adobeもびっくりな落ち率、バグでカーソルはいつも透明、もうバグだらけで金払ってることすらバカバカしくなる(大学のだから直接金払ってはいないけど)"
23752, 当たるとめっちゃ美味い
23758, じっさい使わないところはサーバー構築なんて研究室レベルまで来ないとやらないし、それなら別途FreeBSDとかその辺のれさVPSに標準で組み込まれがちなFreeBSD辺りに手を染めさせた方がいい気がしただけです。あとは知りません
23763, 情シス・高度ict以外で使わないのであればむしろlinuxへの印象悪くさせてるだけなのでは
23765, それでもUbuntuとか最近流行り(?)のもっと手をつけやすい簡単なlinuxディストリもあるんじゃないかって話だと思います
23790, ありがとうございます
23791, 🙏🏼
23792, ありがとう(かわいい)
